,Season,Gameday,Link,TID_H,TID_A,TName_H,TName_A,FTGD,HTGD,FTHG,HTHG,HGA,AGA,Odds,Attendance,ChancesA,ChancesH,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HP3,AP3,Interval_W,Interval_L,Interval_D
1594,2011,8,1601,2,8, Leverkusen, Wolfsburg,2.0,1.0,3.0,1.0,0.663636363636,0.381818181818,0.732135728543,0.933300231711,2,11,20.0,7.0,9.0,1.0,17.0,20.0,6.0,4.0,1.0,2.0,0.0,0.0,0.333,0.667,0.777777777778,0.0,0.222222222222
1595,2011,8,1598,7,15, Hannover, Werder Bremen,1.0,1.0,3.0,2.0,0.645454545454,0.472727272728,0.515151515152,1.0,7,8,13.0,17.0,5.0,3.0,22.0,12.0,3.0,1.0,5.0,3.0,0.0,1.0,0.444,0.778,0.977777777778,0.0,0.0222222222222
1596,2011,8,1600,9,3, Nurnberg, Mainz,0.0,0.0,3.0,2.0,0.436363636364,0.5,0.630036630037,0.784934497817,6,5,9.0,16.0,5.0,7.0,14.0,19.0,2.0,4.0,2.0,0.0,0.0,0.0,0.444,0.0,0.0,0.0,1.0
1597,2011,8,1594,12,26, Dortmund, Augsburg,4.0,2.0,4.0,2.0,0.6,0.272727272728,0.890909090909,1.0,3,9,19.0,8.0,9.0,3.0,12.0,14.0,3.0,3.0,2.0,2.0,0.0,0.0,0.333,0.222,0.666666666667,0.0,0.333333333333
1598,2011,8,1595,14,22, Hertha, FC Koln,3.0,3.0,3.0,3.0,0.718181818182,0.3,0.666417352281,0.80129033996,2,5,10.0,4.0,3.0,2.0,15.0,19.0,3.0,5.0,2.0,2.0,0.0,0.0,0.444,0.667,0.844444444444,0.0,0.155555555556
1599,2011,8,1596,21,0, Hoffenheim, Bayern Munich,0.0,0.0,0.0,0.0,0.627272727272,0.527272727272,0.264957264957,1.0,2,3,17.0,5.0,5.0,2.0,19.0,26.0,6.0,2.0,1.0,4.0,0.0,0.0,0.667,1.0,0.0,0.0,1.0
1600,2011,8,1599,23,4, Freiburg, M'gladbach,1.0,1.0,1.0,1.0,0.518181818182,0.40909090909,0.474095796676,1.0,5,4,8.0,19.0,3.0,6.0,23.0,17.0,5.0,7.0,2.0,2.0,0.0,0.0,0.0,1.0,0.788888888889,0.0,0.211111111111
1601,2011,8,1597,24,6, Kaiserslautern, Stuttgart,-2.0,0.0,0.0,0.0,0.381818181818,0.581818181818,0.494281045752,0.927802330253,5,6,22.0,11.0,3.0,5.0,16.0,16.0,9.0,4.0,2.0,1.0,0.0,0.0,0.333,0.667,0.422222222222,0.0,0.577777777778
1602,2011,9,1603,0,14, Bayern Munich, Hertha,4.0,3.0,4.0,3.0,0.754545454546,0.136363636364,0.910256410256,1.0,1,12,19.0,3.0,8.0,0.0,8.0,13.0,3.0,2.0,0.0,1.0,0.0,0.0,0.778,0.444,0.944444444444,0.0,0.0555555555556
1603,2011,9,1608,3,26, Mainz, Augsburg,-1.0,0.0,0.0,0.0,0.336363636364,0.445454545454,0.732135728543,0.888088235294,5,4,18.0,10.0,5.0,6.0,19.0,18.0,9.0,4.0,3.0,2.0,0.0,0.0,0.111,0.222,0.0222222222222,0.0,0.977777777778
1604,2011,9,1604,4,2, M'gladbach, Leverkusen,0.0,-1.0,2.0,0.0,0.663636363636,0.39090909091,0.531674208145,0.977964439675,3,9,23.0,7.0,8.0,4.0,6.0,20.0,4.0,3.0,2.0,4.0,0.0,1.0,0.667,0.333,0.0,0.0,1.0
1605,2011,9,1606,5,24, Schalke 04, Kaiserslautern,-1.0,-1.0,1.0,0.0,0.4,0.581818181818,0.813492063492,1.0,9,7,14.0,14.0,4.0,6.0,14.0,21.0,4.0,5.0,3.0,3.0,1.0,1.0,0.667,0.333,0.555555555556,0.0,0.444444444444
1606,2011,9,1602,6,21, Stuttgart, Hoffenheim,2.0,0.0,2.0,0.0,0.527272727272,0.418181818182,0.642857142857,0.909556963072,5,4,14.0,15.0,7.0,5.0,22.0,26.0,3.0,3.0,3.0,1.0,0.0,0.0,0.667,0.444,0.466666666667,0.0,0.533333333333
1607,2011,9,1607,8,9, Wolfsburg, Nurnberg,1.0,1.0,2.0,1.0,0.518181818182,0.327272727272,0.62324929972,0.903733333333,6,6,12.0,12.0,5.0,6.0,20.0,24.0,1.0,3.0,2.0,2.0,0.0,0.0,0.333,0.222,0.588888888889,0.0,0.411111111111
1608,2011,9,1609,15,12, Werder Bremen, Dortmund,-2.0,-1.0,0.0,0.0,0.536363636364,0.627272727272,0.5,0.999239904988,5,6,24.0,9.0,5.0,5.0,16.0,19.0,11.0,3.0,1.0,1.0,0.0,1.0,0.444,0.667,0.533333333333,0.0,0.466666666667
1609,2011,9,1605,22,7, FC Koln, Hannover,2.0,1.0,2.0,1.0,0.663636363636,0.518181818182,0.563725490196,0.92,3,4,10.0,12.0,3.0,6.0,22.0,17.0,1.0,5.0,3.0,4.0,0.0,0.0,0.667,0.778,0.733333333333,0.0,0.266666666667
1610,2011,9,1610,23,1, Freiburg, Hamburg,-1.0,-1.0,1.0,0.0,0.4,0.436363636364,0.547058823529,1.0,3,11,18.0,11.0,6.0,4.0,16.0,22.0,7.0,2.0,1.0,3.0,0.0,0.0,0.333,0.333,0.577777777778,0.0,0.422222222222
1611,2011,10,1611,1,8, Hamburg, Wolfsburg,0.0,-1.0,1.0,0.0,0.518181818182,0.50909090909,0.612175102599,0.954,4,9,19.0,8.0,7.0,4.0,23.0,24.0,8.0,4.0,2.0,1.0,0.0,0.0,0.667,0.667,0.0,0.0,1.0
1612,2011,10,1618,2,5, Leverkusen, Schalke 04,-1.0,0.0,0.0,0.0,0.49090909091,0.554545454546,0.642857142857,1.0,4,5,13.0,18.0,4.0,6.0,14.0,21.0,3.0,3.0,1.0,3.0,0.0,0.0,0.444,0.667,0.0888888888889,0.0,0.911111111111
1613,2011,10,1616,7,0, Hannover, Bayern Munich,1.0,1.0,2.0,1.0,0.663636363636,0.436363636364,0.222222222222,1.0,8,7,12.0,19.0,3.0,8.0,19.0,13.0,2.0,5.0,4.0,1.0,1.0,1.0,0.444,0.778,0.744444444444,0.0,0.255555555556
1614,2011,10,1617,9,6, Nurnberg, Stuttgart,0.0,1.0,2.0,1.0,0.527272727272,0.472727272728,0.547058823529,0.95752657164,5,5,17.0,13.0,7.0,2.0,14.0,14.0,4.0,4.0,1.0,2.0,0.0,0.0,0.111,0.667,0.0,0.0,1.0
1615,2011,10,1612,12,22, Dortmund, FC Koln,5.0,3.0,5.0,3.0,0.745454545454,0.145454545454,0.866102889359,0.993557978196,1,9,24.0,2.0,9.0,1.0,13.0,10.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,0.667,0.922222222222,0.0,0.0777777777778
1616,2011,10,1613,14,3, Hertha, Mainz,0.0,0.0,0.0,0.0,0.418181818182,0.481818181818,0.655677655678,0.633909810894,4,2,8.0,13.0,1.0,3.0,10.0,21.0,3.0,3.0,1.0,3.0,0.0,0.0,0.333,0.111,0.0,0.0,1.0
1617,2011,10,1614,21,4, Hoffenheim, M'gladbach,1.0,0.0,1.0,0.0,0.6,0.381818181818,0.642857142857,1.0,1,5,14.0,7.0,5.0,1.0,18.0,15.0,8.0,2.0,1.0,3.0,0.0,0.0,0.111,0.444,0.377777777778,0.0,0.622222222222
1618,2011,10,1615,24,23, Kaiserslautern, Freiburg,1.0,0.0,1.0,0.0,0.536363636364,0.336363636364,0.642857142857,0.818561671354,3,6,12.0,9.0,5.0,3.0,18.0,15.0,6.0,4.0,0.0,4.0,0.0,0.0,0.333,0.333,0.166666666667,0.0,0.833333333333
1619,2011,10,1619,26,15, Augsburg, Werder Bremen,0.0,0.0,1.0,0.0,0.545454545454,0.481818181818,0.402046783626,1.0,10,3,10.0,22.0,3.0,7.0,16.0,11.0,4.0,7.0,3.0,2.0,0.0,0.0,0.444,0.333,0.0,0.0,1.0
1620,2011,11,1622,0,9, Bayern Munich, Nurnberg,4.0,3.0,4.0,3.0,0.681818181818,0.20909090909,0.926129426129,1.0,2,10,13.0,4.0,5.0,2.0,14.0,14.0,7.0,3.0,1.0,2.0,0.0,0.0,0.444,0.222,0.977777777778,0.0,0.0222222222222
1621,2011,11,1621,1,24, Hamburg, Kaiserslautern,0.0,-1.0,1.0,0.0,0.472727272728,0.563636363636,0.670619032953,0.97101754386,9,4,16.0,11.0,5.0,5.0,18.0,23.0,4.0,3.0,2.0,2.0,1.0,0.0,0.444,0.667,0.0,0.0,1.0
1622,2011,11,1627,3,15, Mainz, Werder Bremen,-2.0,0.0,1.0,1.0,0.436363636364,0.581818181818,0.5174291939,1.0,5,6,16.0,13.0,6.0,5.0,23.0,20.0,10.0,0.0,2.0,4.0,0.0,0.0,0.222,0.111,0.477777777778,0.0666666666667,0.455555555556
1623,2011,11,1623,4,7, M'gladbach, Hannover,1.0,0.0,2.0,1.0,0.554545454546,0.454545454546,0.647058823529,0.944254287776,6,7,18.0,14.0,8.0,2.0,14.0,16.0,5.0,5.0,0.0,3.0,0.0,0.0,0.111,0.667,0.488888888889,0.0,0.511111111111
1624,2011,11,1625,5,21, Schalke 04, Hoffenheim,2.0,1.0,3.0,1.0,0.69090909091,0.5,0.664335664336,0.979099443841,2,8,16.0,11.0,10.0,2.0,20.0,20.0,5.0,4.0,1.0,2.0,0.0,0.0,0.667,0.444,0.577777777778,0.0,0.422222222222
1625,2011,11,1620,6,12, Stuttgart, Dortmund,0.0,0.0,1.0,1.0,0.581818181818,0.581818181818,0.454545454545,0.992243959715,10,5,12.0,15.0,6.0,6.0,18.0,13.0,6.0,7.0,3.0,2.0,0.0,0.0,0.778,1.0,0.0,0.0,1.0
1626,2011,11,1626,8,14, Wolfsburg, Hertha,-1.0,-1.0,2.0,1.0,0.445454545454,0.654545454546,0.601604278075,1.0,6,9,17.0,12.0,5.0,7.0,24.0,13.0,6.0,7.0,3.0,2.0,0.0,0.0,0.444,0.444,0.622222222222,0.0,0.377777777778
1627,2011,11,1624,22,26, FC Koln, Augsburg,3.0,2.0,3.0,2.0,0.572727272728,0.336363636364,0.666417352281,0.96,4,4,5.0,15.0,3.0,5.0,17.0,13.0,1.0,2.0,1.0,2.0,0.0,1.0,0.333,0.444,0.788888888889,0.0,0.211111111111
1628,2011,11,1628,23,2, Freiburg, Leverkusen,-1.0,-1.0,0.0,0.0,0.472727272728,0.481818181818,0.445887445887,0.929166666667,2,7,21.0,11.0,8.0,3.0,21.0,13.0,6.0,2.0,1.0,0.0,0.0,0.0,0.333,0.444,0.977777777778,0.0,0.0222222222222
1629,2011,12,1636,2,1, Leverkusen, Hamburg,0.0,1.0,2.0,2.0,0.481818181818,0.445454545454,0.750617283951,1.0,5,8,15.0,14.0,5.0,3.0,18.0,17.0,5.0,4.0,2.0,1.0,0.0,0.0,0.444,0.556,0.0,0.0,1.0
1630,2011,12,1631,3,6, Mainz, Stuttgart,2.0,0.0,3.0,0.0,0.545454545454,0.49090909091,0.547058823529,1.0,7,7,15.0,18.0,9.0,7.0,18.0,16.0,4.0,6.0,2.0,3.0,1.0,1.0,0.111,0.556,0.333333333333,0.0333333333333,0.633333333333
1631,2011,12,1634,7,5, Hannover, Schalke 04,0.0,0.0,2.0,1.0,0.536363636364,0.554545454546,0.5174291939,1.0,7,6,16.0,13.0,2.0,7.0,14.0,17.0,2.0,5.0,2.0,4.0,0.0,0.0,0.333,0.667,0.0,0.0,1.0
1632,2011,12,1635,9,23, Nurnberg, Freiburg,-1.0,0.0,1.0,1.0,0.327272727272,0.472727272728,0.720891824938,0.783266045975,5,5,12.0,10.0,4.0,3.0,14.0,20.0,5.0,2.0,4.0,1.0,0.0,0.0,0.111,0.0,0.0,0.0222222222222,0.977777777778
1633,2011,12,1629,12,8, Dortmund, Wolfsburg,4.0,2.0,5.0,2.0,0.754545454546,0.245454545454,0.857142857143,1.0,3,11,21.0,6.0,11.0,3.0,12.0,18.0,8.0,6.0,1.0,4.0,0.0,0.0,0.778,0.444,0.866666666667,0.0,0.133333333333
1634,2011,12,1630,14,4, Hertha, M'gladbach,-1.0,0.0,1.0,1.0,0.40909090909,0.563636363636,0.59595959596,0.815634933463,4,3,11.0,12.0,3.0,5.0,18.0,14.0,5.0,4.0,0.0,2.0,0.0,0.0,0.444,0.444,0.388888888889,0.166666666667,0.444444444444
1635,2011,12,1633,15,22, Werder Bremen, FC Koln,1.0,-2.0,3.0,0.0,0.581818181818,0.481818181818,0.813492063492,0.985748218527,4,14,29.0,5.0,7.0,4.0,13.0,14.0,10.0,4.0,3.0,3.0,0.0,1.0,0.444,0.667,0.0444444444444,0.566666666667,0.388888888889
1636,2011,12,1632,21,24, Hoffenheim, Kaiserslautern,0.0,1.0,1.0,1.0,0.4,0.554545454546,0.730381342578,1.0,6,4,11.0,19.0,3.0,3.0,23.0,21.0,4.0,3.0,5.0,1.0,0.0,0.0,0.333,0.778,0.0,0.0,1.0
1637,2011,12,1637,26,0, Augsburg, Bayern Munich,-1.0,-2.0,1.0,0.0,0.463636363636,0.581818181818,0.15,1.0,3,3,10.0,14.0,2.0,5.0,17.0,15.0,1.0,3.0,1.0,2.0,0.0,1.0,0.444,0.667,0.822222222222,0.0,0.177777777778
1638,2011,13,1640,0,12, Bayern Munich, Dortmund,-1.0,0.0,0.0,0.0,0.49090909091,0.7,0.748862897986,1.0,4,6,16.0,8.0,3.0,2.0,15.0,25.0,3.0,3.0,2.0,1.0,0.0,0.0,0.667,0.778,0.277777777778,0.0,0.722222222222
1639,2011,13,1639,1,21, Hamburg, Hoffenheim,2.0,1.0,2.0,1.0,0.654545454546,0.381818181818,0.581841432225,0.811175438596,6,10,18.0,19.0,7.0,8.0,17.0,15.0,6.0,3.0,0.0,3.0,0.0,0.0,0.333,0.444,0.722222222222,0.0,0.277777777778
1640,2011,13,1641,4,15, M'gladbach, Werder Bremen,5.0,3.0,5.0,3.0,0.8,0.10909090909,0.551515151515,0.989194989732,3,8,16.0,10.0,9.0,2.0,11.0,10.0,6.0,4.0,0.0,0.0,0.0,1.0,0.667,0.778,0.822222222222,0.0,0.177777777778
1641,2011,13,1643,5,9, Schalke 04, Nurnberg,4.0,2.0,4.0,2.0,0.645454545454,0.263636363636,0.714285714286,1.0,2,7,11.0,14.0,7.0,4.0,13.0,16.0,4.0,8.0,2.0,3.0,0.0,0.0,0.778,0.111,0.855555555556,0.0,0.144444444444
1642,2011,13,1638,6,26, Stuttgart, Augsburg,1.0,1.0,2.0,1.0,0.472727272728,0.436363636364,0.825396825397,0.992243959715,6,5,11.0,15.0,5.0,6.0,24.0,18.0,5.0,4.0,2.0,3.0,0.0,0.0,0.222,0.111,0.5,0.0,0.5
1643,2011,13,1644,8,7, Wolfsburg, Hannover,3.0,1.0,4.0,2.0,0.6,0.281818181818,0.581841432225,1.0,3,7,14.0,7.0,8.0,2.0,18.0,12.0,9.0,8.0,1.0,2.0,0.0,1.0,0.111,0.444,0.755555555556,0.0,0.244444444444
1644,2011,13,1642,22,3, FC Koln, Mainz,0.0,0.0,1.0,0.0,0.645454545454,0.50909090909,0.547058823529,0.896,2,4,12.0,12.0,3.0,2.0,11.0,27.0,4.0,7.0,2.0,4.0,0.0,0.0,0.333,0.444,0.0,0.0,1.0
1645,2011,13,1646,23,14, Freiburg, Hertha,0.0,-2.0,2.0,0.0,0.454545454546,0.49090909091,0.531674208145,0.895833333333,4,7,13.0,14.0,6.0,7.0,19.0,19.0,6.0,4.0,2.0,5.0,0.0,0.0,0.333,0.444,0.0,0.0,1.0
1646,2011,13,1645,24,2, Kaiserslautern, Leverkusen,-2.0,0.0,0.0,0.0,0.40909090909,0.554545454546,0.494281045752,0.848633989554,8,5,13.0,14.0,3.0,8.0,12.0,16.0,8.0,2.0,1.0,1.0,0.0,0.0,0.556,0.444,0.4,0.0,0.6
1647,2011,14,1650,3,0, Mainz, Bayern Munich,1.0,1.0,3.0,1.0,0.69090909091,0.354545454546,0.211111111111,1.0,7,8,17.0,13.0,7.0,8.0,18.0,20.0,3.0,2.0,3.0,2.0,0.0,0.0,0.444,0.667,0.777777777778,0.0,0.222222222222
1648,2011,14,1653,7,1, Hannover, Hamburg,0.0,0.0,1.0,0.0,0.518181818182,0.545454545454,0.601604278075,1.0,6,6,11.0,18.0,9.0,7.0,14.0,21.0,4.0,8.0,2.0,2.0,0.0,0.0,0.111,0.556,0.0,0.0,1.0
1649,2011,14,1654,9,24, Nurnberg, Kaiserslautern,1.0,1.0,1.0,1.0,0.518181818182,0.272727272728,0.651515151515,0.767611436104,0,4,13.0,6.0,6.0,1.0,21.0,25.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.222,0.855555555556,0.0,0.144444444444
1650,2011,14,1648,12,5, Dortmund, Schalke 04,2.0,1.0,2.0,1.0,0.681818181818,0.29090909091,0.739393939394,1.0,1,7,16.0,3.0,8.0,1.0,24.0,24.0,3.0,2.0,1.0,4.0,0.0,0.0,0.778,0.778,0.822222222222,0.0,0.177777777778
1651,2011,14,1649,14,2, Hertha, Leverkusen,0.0,1.0,3.0,2.0,0.527272727272,0.50909090909,0.503472222222,0.59992726685,8,8,10.0,18.0,6.0,8.0,18.0,14.0,1.0,5.0,1.0,2.0,0.0,0.0,0.444,0.778,0.0,0.0,1.0
1652,2011,14,1652,15,6, Werder Bremen, Stuttgart,2.0,0.0,2.0,0.0,0.618181818182,0.427272727272,0.62324929972,0.969121140143,5,8,14.0,14.0,6.0,5.0,19.0,21.0,4.0,5.0,1.0,4.0,0.0,0.0,0.667,0.444,0.366666666667,0.0,0.633333333333
1653,2011,14,1651,21,23, Hoffenheim, Freiburg,0.0,1.0,1.0,1.0,0.445454545454,0.463636363636,0.750617283951,0.936981757877,5,6,15.0,14.0,3.0,7.0,19.0,18.0,4.0,1.0,2.0,3.0,0.0,0.0,0.111,0.444,0.0,0.0,1.0
1654,2011,14,1647,22,4, FC Koln, M'gladbach,-3.0,-2.0,0.0,0.0,0.418181818182,0.8,0.459558823529,1.0,7,1,5.0,15.0,2.0,7.0,14.0,10.0,6.0,2.0,1.0,1.0,0.0,0.0,0.444,1.0,0.777777777778,0.0,0.222222222222
1655,2011,14,1655,26,8, Augsburg, Wolfsburg,2.0,0.0,2.0,0.0,0.536363636364,0.327272727272,0.494281045752,0.949445531637,5,6,14.0,7.0,5.0,0.0,16.0,27.0,7.0,4.0,3.0,3.0,0.0,0.0,0.0,0.333,0.277777777778,0.0,0.722222222222
1656,2011,15,1658,0,15, Bayern Munich, Werder Bremen,3.0,1.0,4.0,1.0,0.618181818182,0.318181818182,0.86013986014,1.0,3,6,14.0,7.0,4.0,4.0,23.0,21.0,8.0,4.0,1.0,2.0,0.0,1.0,0.333,0.667,0.566666666667,0.0,0.433333333333
1657,2011,15,1657,1,9, Hamburg, Nurnberg,2.0,1.0,2.0,1.0,0.518181818182,0.454545454546,0.670619032953,0.797771929825,7,3,7.0,16.0,3.0,3.0,17.0,17.0,0.0,3.0,3.0,1.0,0.0,0.0,0.556,0.333,0.744444444444,0.0,0.255555555556
1658,2011,15,1664,2,21, Leverkusen, Hoffenheim,2.0,1.0,2.0,1.0,0.50909090909,0.445454545454,0.711368015414,0.858920887123,2,4,12.0,6.0,5.0,1.0,12.0,28.0,4.0,7.0,2.0,2.0,0.0,0.0,0.556,0.222,0.888888888889,0.0,0.111111111111
1659,2011,15,1659,4,12, M'gladbach, Dortmund,0.0,-1.0,1.0,0.0,0.545454545454,0.545454545454,0.441176470588,0.99996299654,7,6,13.0,11.0,3.0,4.0,9.0,18.0,3.0,10.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1660,2011,15,1660,5,26, Schalke 04, Augsburg,2.0,1.0,3.0,1.0,0.572727272728,0.4,0.840557275542,0.950837481556,3,9,19.0,11.0,11.0,2.0,11.0,13.0,8.0,2.0,1.0,2.0,0.0,0.0,0.444,0.333,0.611111111111,0.0,0.388888888889
1661,2011,15,1656,6,22, Stuttgart, FC Koln,0.0,1.0,2.0,2.0,0.536363636364,0.536363636364,0.809917885553,0.930311399229,4,7,18.0,10.0,8.0,4.0,12.0,20.0,8.0,2.0,3.0,4.0,0.0,0.0,0.333,0.111,0.0,0.0,1.0
1662,2011,15,1661,8,3, Wolfsburg, Mainz,0.0,2.0,2.0,2.0,0.454545454546,0.418181818182,0.567226890756,0.8107,3,7,6.0,11.0,4.0,2.0,15.0,18.0,6.0,3.0,2.0,1.0,1.0,0.0,0.333,0.778,0.0,0.0,1.0
1663,2011,15,1663,23,7, Freiburg, Hannover,0.0,-1.0,1.0,0.0,0.49090909091,0.481818181818,0.567226890756,0.833333333333,5,5,15.0,12.0,5.0,4.0,12.0,20.0,5.0,4.0,1.0,2.0,0.0,0.0,0.556,0.222,0.0,0.0,1.0
1664,2011,15,1662,24,14, Kaiserslautern, Hertha,0.0,0.0,1.0,1.0,0.481818181818,0.418181818182,0.568181818182,0.740377661712,2,5,21.0,6.0,4.0,3.0,18.0,16.0,5.0,0.0,3.0,1.0,0.0,0.0,0.111,0.222,0.0,0.0,1.0
1665,2011,16,1669,3,1, Mainz, Hamburg,0.0,0.0,0.0,0.0,0.50909090909,0.481818181818,0.601604278075,1.0,5,8,12.0,8.0,5.0,5.0,16.0,11.0,4.0,5.0,1.0,0.0,0.0,0.0,0.556,0.778,0.0,0.0,1.0
1666,2011,16,1665,6,0, Stuttgart, Bayern Munich,-1.0,0.0,1.0,1.0,0.48,0.627272727272,0.285,1.0,7,4,6.0,18.0,2.0,5.0,16.0,10.0,3.0,6.0,3.0,4.0,1.0,0.0,0.444,0.333,0.366666666667,0.0777777777778,0.555555555556
1667,2011,16,1671,7,2, Hannover, Leverkusen,0.0,0.0,0.0,0.0,0.572727272728,0.49090909091,0.5174291939,0.914285714286,3,3,17.0,12.0,4.0,4.0,22.0,18.0,9.0,3.0,0.0,2.0,0.0,0.0,0.222,0.778,0.0,0.0,1.0
1668,2011,16,1672,9,21, Nurnberg, Hoffenheim,-2.0,-1.0,0.0,0.0,0.29090909091,0.59090909091,0.581841432225,0.728948669358,7,2,8.0,15.0,3.0,6.0,19.0,14.0,4.0,10.0,3.0,3.0,1.0,1.0,0.333,0.111,0.566666666667,0.0,0.433333333333
1669,2011,16,1667,12,24, Dortmund, Kaiserslautern,0.0,1.0,1.0,1.0,0.50909090909,0.472727272728,0.890909090909,1.0,3,7,23.0,12.0,5.0,3.0,12.0,25.0,9.0,4.0,1.0,2.0,0.0,0.0,0.778,0.111,0.0,0.0,1.0
1670,2011,16,1668,14,5, Hertha, Schalke 04,-1.0,-1.0,1.0,1.0,0.418181818182,0.572727272728,0.515151515152,0.705538494693,5,1,15.0,11.0,4.0,4.0,13.0,16.0,11.0,3.0,0.0,1.0,0.0,0.0,0.333,0.667,0.577777777778,0.0,0.422222222222
1671,2011,16,1670,15,8, Werder Bremen, Wolfsburg,3.0,2.0,4.0,2.0,0.654545454546,0.281818181818,0.742283950617,0.929311163895,6,10,20.0,17.0,11.0,6.0,17.0,19.0,2.0,7.0,1.0,3.0,0.0,0.0,0.333,0.444,0.8,0.0,0.2
1672,2011,16,1666,22,23, FC Koln, Freiburg,4.0,1.0,4.0,1.0,0.645454545454,0.327272727272,0.581841432225,0.89,4,9,14.0,11.0,6.0,5.0,9.0,12.0,4.0,2.0,1.0,2.0,0.0,0.0,0.222,0.333,0.788888888889,0.0,0.211111111111
1673,2011,16,1673,26,4, Augsburg, M'gladbach,1.0,0.0,1.0,0.0,0.563636363636,0.372727272728,0.397058823529,1.0,4,6,11.0,13.0,5.0,5.0,22.0,22.0,5.0,4.0,3.0,2.0,0.0,0.0,0.333,0.778,0.433333333333,0.0,0.566666666667
1674,2011,17,1675,0,22, Bayern Munich, FC Koln,3.0,0.0,3.0,0.0,0.581818181818,0.263636363636,0.943779281624,1.0,1,5,17.0,4.0,5.0,1.0,15.0,17.0,10.0,3.0,0.0,4.0,1.0,0.0,0.667,0.444,0.466666666667,0.0,0.533333333333
1675,2011,17,1674,1,26, Hamburg, Augsburg,0.0,0.0,1.0,0.0,0.445454545454,0.472727272728,0.770276008493,0.844614035088,3,11,23.0,11.0,12.0,6.0,11.0,18.0,8.0,0.0,1.0,0.0,0.0,0.0,0.556,0.667,0.0,0.0,1.0
1676,2011,17,1682,2,9, Leverkusen, Nurnberg,-3.0,-2.0,0.0,0.0,0.272727272728,0.627272727272,0.791666666667,0.967858325058,5,3,13.0,11.0,6.0,4.0,17.0,16.0,6.0,3.0,0.0,1.0,0.0,0.0,0.556,0.333,0.911111111111,0.0,0.0888888888889
1677,2011,17,1676,4,3, M'gladbach, Mainz,1.0,1.0,1.0,1.0,0.545454545454,0.39090909091,0.689305230289,0.908231419638,3,4,6.0,12.0,3.0,5.0,16.0,20.0,5.0,4.0,3.0,3.0,0.0,0.0,0.444,0.556,0.944444444444,0.0,0.0555555555556
1678,2011,17,1677,5,15, Schalke 04, Werder Bremen,5.0,2.0,5.0,2.0,0.754545454546,0.2,0.642857142857,1.0,2,12,15.0,10.0,8.0,1.0,13.0,10.0,4.0,4.0,2.0,2.0,0.0,0.0,0.667,0.667,0.822222222222,0.0,0.177777777778
1679,2011,17,1678,8,6, Wolfsburg, Stuttgart,1.0,0.0,1.0,0.0,0.5,0.327272727272,0.531674208145,0.8648,4,9,19.0,12.0,7.0,5.0,26.0,16.0,6.0,7.0,3.0,2.0,0.0,0.0,0.111,0.111,0.177777777778,0.0,0.822222222222
1680,2011,17,1679,21,14, Hoffenheim, Hertha,0.0,1.0,1.0,1.0,0.40909090909,0.50909090909,0.666417352281,0.847429519071,3,6,16.0,9.0,5.0,1.0,19.0,9.0,5.0,4.0,4.0,1.0,1.0,1.0,0.444,0.222,0.0,0.0,1.0
1681,2011,17,1681,23,12, Freiburg, Dortmund,-3.0,-1.0,1.0,1.0,0.30909090909,0.6,0.306818181818,1.0,5,6,14.0,11.0,3.0,5.0,14.0,11.0,3.0,3.0,1.0,1.0,0.0,0.0,0.222,0.556,0.811111111111,0.0,0.188888888889
1682,2011,17,1680,24,7, Kaiserslautern, Hannover,0.0,-1.0,1.0,0.0,0.436363636364,0.49090909091,0.586297760211,0.723563680193,1,7,19.0,8.0,7.0,1.0,13.0,11.0,6.0,0.0,1.0,2.0,1.0,0.0,0.222,0.333,0.0,0.0,1.0
1683,2011,18,1683,1,12, Hamburg, Dortmund,-4.0,-2.0,1.0,0.0,0.10909090909,0.736363636364,0.373804025074,1.0,14,3,9.0,22.0,3.0,9.0,19.0,9.0,8.0,5.0,1.0,0.0,0.0,0.0,0.556,0.556,0.822222222222,0.0,0.177777777778
1684,2011,18,1691,2,3, Leverkusen, Mainz,1.0,2.0,3.0,2.0,0.463636363636,0.445454545454,0.698412698413,0.80652101953,6,5,9.0,17.0,2.0,6.0,16.0,14.0,5.0,6.0,1.0,0.0,0.0,0.0,0.444,0.222,0.7,0.0,0.3
1685,2011,18,1684,4,0, M'gladbach, Bayern Munich,2.0,2.0,3.0,2.0,0.827272727272,0.272727272728,0.333333333333,0.99996299654,5,5,9.0,17.0,5.0,7.0,11.0,13.0,4.0,8.0,1.0,0.0,0.0,0.0,0.444,1.0,0.877777777778,0.0,0.122222222222
1686,2011,18,1685,5,6, Schalke 04, Stuttgart,2.0,1.0,3.0,1.0,0.581818181818,0.3,0.694444444444,1.0,4,8,14.0,13.0,7.0,6.0,9.0,10.0,8.0,6.0,1.0,1.0,0.0,0.0,1.0,0.111,0.966666666667,0.0,0.0333333333333
1687,2011,18,1686,8,22, Wolfsburg, FC Koln,1.0,0.0,1.0,0.0,0.50909090909,0.436363636364,0.688888888889,0.9019,5,6,18.0,10.0,6.0,2.0,14.0,11.0,15.0,1.0,1.0,2.0,0.0,0.0,0.444,0.444,0.133333333333,0.0,0.866666666667
